Image Pair,RGB Score,Thermal Score
FLIR_04425,0.4,0.7
FLIR_04426,0.4,0.8
FLIR_04427,0.5,0.8
FLIR_04428,0.9,0.5
FLIR_04431,0.4,0.8
FLIR_04360,0.6,0.6
FLIR_04364,0.6,0.8
FLIR_04434,0.4,0.5
FLIR_04435,0.4,0.5
FLIR_04433,0.9,0.5
FLIR_04437,0.6,0.5
FLIR_04438,0.6,0.5
FLIR_04439,0.6,0.5
FLIR_04440,0.6,0.5
FLIR_04441,0.5,0.5
FLIR_04442,0.4,0.5
FLIR_04443,0.3,0.3
FLIR_04444,0.9,0.3
FLIR_04445,0.5,0.4
FLIR_04446,0.5,0.5
FLIR_04447,0.3,0.5
FLIR_04448,0.6,0.5
FLIR_04449,0.4,0.7
FLIR_04450,0.7,0.5
FLIR_04451,0.7,0.5
FLIR_04386,0.9,0.8
FLIR_04453,0.8,0.3
FLIR_04454,0.5,0.5
FLIR_04455,0.5,0.4
FLIR_04456,0.4,0.5
FLIR_04452,0.9,0.5
FLIR_04458,0.7,0.5
FLIR_04457,0.7,0.7
FLIR_04459,0.4,0.4
FLIR_04460,0.6,0.4
FLIR_04462,0.9,0.8
FLIR_04463,0.9,0.6
FLIR_04474,0.4,0.8
FLIR_04478,0.8,0.2
FLIR_04479,0.6,0.5
FLIR_04480,0.8,0.5
FLIR_04481,0.6,0.3
FLIR_04482,0.5,0.2
FLIR_04483,0.3,0.8
FLIR_04484,0.4,0.8
FLIR_04485,0.3,0.6
FLIR_04486,0.7,0.8
FLIR_04487,0.6,0.3
FLIR_04488,0.8,0.6
FLIR_04489,0.3,0.8
FLIR_04490,0.9,0.8
FLIR_04498,0.4,0.6
FLIR_04499,0.6,0.5
FLIR_04500,0.8,0.8
FLIR_04501,0.5,0.8
FLIR_04502,0.6,0.4
FLIR_04503,0.3,0.6
FLIR_04504,0.7,0.6
FLIR_04505,0.7,0.6
FLIR_04506,0.7,0.8
FLIR_04507,0.7,0.8
FLIR_04461,0.7,0.4
FLIR_04509,0.7,0.6
FLIR_04508,0.4,0.5
FLIR_04510,0.7,0.5
FLIR_04511,0.3,0.8
FLIR_04514,0.4,0.8
FLIR_04515,0.4,0.7
FLIR_04516,0.7,0.8
FLIR_04517,0.8,0.7
FLIR_04518,0.7,0.6
FLIR_04519,0.7,0.4
FLIR_04520,0.8,0.7
FLIR_04521,0.8,0.7
FLIR_04522,0.8,0.7
FLIR_04512,0.3,0.8
FLIR_04436,0.6,0.6
FLIR_04523,0.3,0.7
FLIR_04432,0.9,0.5
FLIR_04526,0.4,0.8
FLIR_04524,0.8,0.8
FLIR_04528,0.5,0.1
FLIR_04525,0.7,0.3
FLIR_04527,0.7,0.8
FLIR_04531,0.7,0.8
FLIR_04533,0.7,0.6
FLIR_04529,0.7,0.8
FLIR_04530,0.7,0.8
FLIR_04532,0.7,0.6
FLIR_04534,0.7,0.6
FLIR_04538,0.7,0.3
FLIR_04539,0.7,0.6
FLIR_04536,0.7,0.8
FLIR_04540,0.7,0.6
FLIR_04537,0.7,0.8
FLIR_04535,0.7,0.5
FLIR_04542,0.7,0.5
FLIR_04545,0.4,0.6
FLIR_04541,0.7,0.6
FLIR_04544,0.7,0.8
FLIR_04546,0.8,0.6
FLIR_04543,0.7,0.8
FLIR_04548,0.7,0.4
FLIR_04549,0.6,0.9
FLIR_04552,0.7,0.8
FLIR_04551,0.4,0.6
FLIR_04547,0.9,0.6
FLIR_04550,0.7,0.6
FLIR_04554,0.4,0.8
FLIR_04553,0.7,0.3
FLIR_04557,0.7,0.8
FLIR_04555,0.7,0.5
FLIR_04556,0.3,0.5
FLIR_04558,0.4,0.8
FLIR_04559,0.9,0.8
FLIR_04562,0.4,0.6
FLIR_04560,0.8,0.6
FLIR_04563,0.4,0.6
FLIR_04561,0.4,0.6
FLIR_04564,0.6,0.7
FLIR_04572,0.4,0.2
FLIR_04571,0.8,0.2
FLIR_04575,0.9,0.8
FLIR_04573,0.6,0.2
FLIR_04576,0.8,0.6
FLIR_04578,0.3,0.8
FLIR_04574,0.8,0.3
FLIR_04579,0.8,0.8
FLIR_04580,0.7,0.6
FLIR_04581,0.6,0.6
FLIR_04582,0.8,0.5
FLIR_04584,0.6,0.6
FLIR_04585,0.4,0.4
FLIR_04583,0.4,0.3
FLIR_04588,0.9,0.3
FLIR_04589,0.8,0.3
FLIR_04586,0.6,0.3
FLIR_04591,0.8,0.3
FLIR_04592,0.7,0.3
FLIR_04599,0.6,0.7
FLIR_04598,0.8,0.5
FLIR_04593,0.6,0.3
FLIR_04600,0.6,0.9
FLIR_04603,0.6,0.4
FLIR_04602,0.5,0.4
FLIR_04601,0.5,0.8
FLIR_04607,0.8,0.8
FLIR_04590,0.8,0.5
FLIR_04610,0.7,0.7
FLIR_04632,0.7,0.6
FLIR_04608,0.5,0.8
FLIR_04633,0.7,0.5
FLIR_04638,0.8,0.4
FLIR_04640,0.9,0.8
FLIR_04609,0.6,0.8
FLIR_04641,0.7,0.4
FLIR_04644,0.8,0.5
FLIR_04643,0.7,0.3
FLIR_04642,0.7,0.4
FLIR_04639,0.6,0.7
FLIR_04645,0.7,0.8
FLIR_04646,0.7,0.4
FLIR_04649,0.7,0.5
FLIR_04650,0.7,0.2
FLIR_04648,0.3,0.7
FLIR_04652,0.5,0.5
FLIR_04653,0.7,0.9
FLIR_04647,0.7,0.8
FLIR_04656,0.7,0.2
FLIR_04657,0.7,0.5
FLIR_04659,0.3,0.2
FLIR_04660,0.7,0.8
FLIR_04655,0.6,0.6
FLIR_04661,0.7,0.3
FLIR_04662,0.7,0.3
FLIR_04664,0.6,0.3
FLIR_04665,0.4,0.3
FLIR_04666,0.7,0.8
FLIR_04667,0.8,0.4
FLIR_04663,0.7,0.3
FLIR_04658,0.4,0.3
FLIR_04674,0.6,0.4
FLIR_04675,0.4,0.5
FLIR_04681,0.4,0.8
FLIR_04680,0.4,0.8
FLIR_04682,0.7,0.7
FLIR_04683,0.7,0.7
FLIR_04676,0.7,0.5
FLIR_04677,0.8,0.6
FLIR_04685,0.7,0.7
FLIR_04684,0.7,0.8
FLIR_04688,0.7,0.7
FLIR_04689,0.7,0.6
FLIR_04686,0.7,0.7
FLIR_04687,0.8,0.7
FLIR_04691,0.4,0.7
FLIR_04690,0.9,0.7
FLIR_04694,0.3,0.8
FLIR_04695,0.7,0.6
FLIR_04697,0.4,0.5
FLIR_04696,0.6,0.6
FLIR_04693,0.7,0.6
FLIR_04692,0.8,0.3
FLIR_04699,0.6,0.8
FLIR_04700,0.4,0.8
FLIR_04711,0.6,0.8
FLIR_04719,0.6,0.2
FLIR_04710,0.4,0.8
FLIR_04704,0.7,0.8
FLIR_04720,0.6,0.6
FLIR_04721,0.7,0.7
FLIR_04728,0.4,0.6
FLIR_04727,0.4,0.6
FLIR_04726,0.6,0.6
FLIR_04730,0.6,0.6
FLIR_04729,0.4,0.5
FLIR_04722,0.7,0.4
FLIR_04734,0.9,0.6
FLIR_04737,0.7,0.6
FLIR_04731,0.7,0.7
FLIR_04739,0.7,0.8
FLIR_04740,0.6,0.6
FLIR_04742,0.9,0.4
FLIR_04745,0.9,0.4
FLIR_04744,0.9,0.4
FLIR_04747,1.0,0.4
FLIR_04743,0.9,0.6
FLIR_04748,0.9,0.3
FLIR_04751,1.0,0.8
FLIR_04749,1.0,0.8
FLIR_04752,0.3,0.7
FLIR_04754,0.6,0.5
FLIR_04756,0.6,0.8
FLIR_04757,0.9,0.8
FLIR_04759,0.7,0.8
FLIR_04760,0.8,0.8
FLIR_04758,0.6,0.8
FLIR_04761,0.7,0.8
FLIR_04762,0.6,0.9
FLIR_04763,0.7,0.8
FLIR_04764,0.5,0.8
FLIR_04765,0.8,0.7
FLIR_04766,0.9,0.5
FLIR_04767,0.6,0.3
FLIR_04768,0.7,0.7
FLIR_04769,0.6,0.3
FLIR_04770,0.9,0.7
FLIR_04771,0.7,0.8
FLIR_04772,0.9,0.3
FLIR_04773,0.4,0.3
FLIR_04774,0.7,0.8
FLIR_04775,0.7,0.8
FLIR_04776,0.6,0.8
FLIR_04777,0.7,0.8
FLIR_04778,0.7,0.8
FLIR_04779,0.8,0.8
FLIR_04780,0.7,0.8
FLIR_04781,0.6,0.6
FLIR_04782,0.6,0.8
FLIR_04783,0.7,0.6
FLIR_04784,0.3,0.2
FLIR_04785,0.4,0.5
FLIR_04786,0.6,0.8
FLIR_04787,0.7,0.3
FLIR_04788,0.9,0.6
FLIR_04789,0.7,0.5
FLIR_04790,0.7,0.3
FLIR_04791,0.5,0.5
FLIR_04792,0.4,0.6
FLIR_04793,0.9,0.3
FLIR_04794,0.3,0.6
FLIR_04795,0.9,0.6
FLIR_04796,0.9,0.5
FLIR_04797,0.9,0.6
FLIR_04798,0.9,0.6
FLIR_04799,1.0,0.4
FLIR_04800,0.7,0.6
FLIR_04801,0.9,0.6
FLIR_04802,0.9,0.7
FLIR_04803,0.4,0.5
FLIR_04804,0.9,0.6
FLIR_04806,0.3,0.7
FLIR_04807,0.7,0.6
FLIR_04809,0.9,0.5
FLIR_04810,0.7,0.7
FLIR_04811,1.0,0.5
FLIR_04805,1.0,0.6
FLIR_04812,0.8,0.6
FLIR_04813,0.7,0.8
FLIR_04814,0.8,0.6
FLIR_04815,0.6,0.8
FLIR_04816,0.8,0.3
FLIR_04818,0.9,0.5
FLIR_04820,0.9,0.8
FLIR_04821,0.9,0.6
FLIR_04822,0.7,0.5
FLIR_04823,0.9,0.8
FLIR_04824,0.9,0.5
FLIR_04825,0.9,0.5
FLIR_04826,1.0,0.4
FLIR_04827,0.9,0.3
FLIR_04828,0.6,0.2
FLIR_04829,0.6,0.5
FLIR_04830,0.8,0.2
FLIR_04831,0.6,0.8
FLIR_04832,0.7,0.5
FLIR_04838,0.6,0.3
FLIR_04839,0.6,0.3
FLIR_04840,0.6,0.6
FLIR_04841,0.4,0.8
FLIR_04843,0.4,1.0
FLIR_04845,Error,0.7
FLIR_04846,0.6,0.7
FLIR_04851,0.6,0.8
FLIR_04852,0.3,0.8
FLIR_04853,0.7,0.8
FLIR_04854,0.7,0.2
FLIR_04855,0.8,0.3
FLIR_04858,0.8,0.5
FLIR_04859,0.3,0.6
FLIR_04860,0.5,0.5
FLIR_04861,0.6,0.4
FLIR_04862,0.8,0.2
FLIR_04863,0.6,0.5
FLIR_04864,0.5,0.7
FLIR_04865,0.8,0.4
FLIR_04866,0.5,0.3
FLIR_04867,0.8,0.3
FLIR_04868,0.7,0.8
FLIR_04869,0.3,0.3
FLIR_04870,0.5,0.3
FLIR_04871,0.7,0.3
FLIR_04872,0.5,0.2
FLIR_04873,0.6,0.3
FLIR_04874,0.7,0.4
FLIR_04875,0.7,0.3
FLIR_04876,0.6,0.9
FLIR_04877,0.6,0.5
FLIR_04878,0.6,0.3
FLIR_04879,0.3,0.6
FLIR_04880,0.6,0.5
FLIR_04881,0.6,0.3
FLIR_04882,0.6,0.6
FLIR_04883,0.6,0.7
FLIR_04884,0.3,0.6
FLIR_04885,0.6,0.5
FLIR_04886,0.5,0.5
FLIR_04887,0.3,0.7
FLIR_04888,0.6,0.3
FLIR_04889,0.6,0.3
FLIR_04892,0.5,0.4
FLIR_04893,0.6,0.4
FLIR_04894,0.7,0.4
FLIR_04895,0.9,0.6
FLIR_04896,0.7,0.6
FLIR_04897,0.7,0.4
FLIR_04898,0.4,0.7
FLIR_04899,0.5,0.4
FLIR_04900,0.6,0.5
FLIR_04901,0.7,0.7
FLIR_04902,0.5,0.3
FLIR_04903,0.7,0.5
FLIR_04904,0.6,0.7
FLIR_04905,0.8,0.5
FLIR_04906,0.6,0.5
FLIR_04907,0.7,0.5
FLIR_04908,0.7,0.5
FLIR_04909,0.7,0.4
FLIR_04910,0.7,0.5
FLIR_04911,0.7,0.5
FLIR_04912,0.7,0.5
FLIR_04913,0.7,0.5
FLIR_04914,0.6,0.5
FLIR_04916,0.7,0.8
FLIR_04917,0.9,0.5
FLIR_04918,0.9,0.7
FLIR_04919,0.9,0.6
FLIR_04920,0.7,0.7
FLIR_04921,0.6,0.5
FLIR_04927,0.4,0.6
FLIR_04929,0.6,0.3
FLIR_04931,0.6,0.3
FLIR_04932,0.4,0.8
FLIR_04933,0.8,0.8
FLIR_04934,0.5,0.2
FLIR_04935,0.9,0.5
FLIR_04936,0.8,0.3
FLIR_04937,0.4,0.3
FLIR_04938,0.5,0.3
FLIR_04940,0.3,0.3
FLIR_04939,0.7,0.3
FLIR_04942,0.5,0.8
FLIR_04941,0.7,0.4
FLIR_04943,0.5,0.7
FLIR_04944,0.4,0.8
FLIR_04945,0.3,0.4
FLIR_04948,0.9,0.5
FLIR_04947,0.3,0.9
FLIR_04950,0.9,0.8
FLIR_04952,Error,0.6
FLIR_04946,0.5,0.4
FLIR_04949,0.7,0.6
FLIR_04954,0.6,0.7
FLIR_04956,0.6,0.7
FLIR_04953,0.9,0.6
FLIR_04955,0.6,0.8
FLIR_04957,0.6,0.6
FLIR_04960,0.6,0.7
FLIR_04958,0.6,0.8
FLIR_04959,0.7,0.7
FLIR_04961,0.8,0.6
FLIR_04962,0.8,0.5
FLIR_04964,0.7,0.8
FLIR_04963,0.8,0.8
FLIR_04966,0.5,0.3
FLIR_04968,0.5,0.8
FLIR_04965,0.4,0.6
FLIR_04967,0.5,0.8
FLIR_04971,0.4,0.4
FLIR_04974,0.8,0.5
FLIR_04972,0.7,0.3
FLIR_04973,0.4,0.3
FLIR_04975,0.8,0.6
FLIR_04978,0.6,0.5
FLIR_04976,0.9,0.6
FLIR_04979,0.6,0.4
FLIR_04977,0.9,0.5
FLIR_04982,0.7,0.3
FLIR_04983,0.7,0.7
FLIR_04981,0.8,0.7
FLIR_04980,0.7,0.5
FLIR_04984,0.3,0.6
FLIR_04987,0.7,0.8
FLIR_04986,0.6,0.6
FLIR_04985,0.6,0.8
FLIR_04988,0.7,0.8
FLIR_04991,0.7,0.8
FLIR_04992,0.5,0.8
FLIR_04990,0.7,0.5
FLIR_04989,0.7,0.2
FLIR_04993,0.7,0.3
FLIR_04996,0.7,0.5
FLIR_04994,0.6,0.8
FLIR_04995,0.7,0.6
FLIR_04997,0.7,0.4
FLIR_05001,0.9,0.4
FLIR_05000,0.9,0.4
FLIR_04999,0.9,0.6
FLIR_05002,0.6,0.3
FLIR_05005,0.6,0.6
FLIR_05006,0.8,0.3
FLIR_05004,0.6,0.8
FLIR_05003,0.6,0.4
FLIR_05007,0.8,0.3
FLIR_05010,0.9,0.3
FLIR_05009,0.8,0.3
FLIR_05011,0.9,0.3
FLIR_05008,0.8,0.7
FLIR_05012,0.8,0.3
FLIR_04951,0.6,0.8
FLIR_05015,0.8,0.3
FLIR_05013,0.9,0.3
FLIR_05014,0.9,0.4
FLIR_05016,0.8,0.3
FLIR_05017,0.7,0.8
FLIR_05021,0.8,Error
FLIR_05020,0.4,0.4
FLIR_05018,0.3,0.7
FLIR_05022,0.8,0.3
FLIR_05023,0.8,0.6
FLIR_05019,0.3,0.4
FLIR_05025,0.7,0.5
FLIR_05027,0.7,0.6
FLIR_05026,0.7,0.3
FLIR_05024,0.7,0.4
FLIR_05029,0.6,0.6
FLIR_05028,0.7,0.6
FLIR_05035,0.7,0.6
FLIR_05034,0.5,0.3
FLIR_05033,0.5,0.8
FLIR_05036,0.7,0.8
FLIR_05037,0.7,0.8
FLIR_05041,0.5,0.8
FLIR_05038,0.7,0.7
FLIR_05039,0.8,0.6
FLIR_05040,0.7,0.6
FLIR_05042,0.7,0.6
FLIR_05043,0.7,0.3
FLIR_05044,0.6,0.3
FLIR_05046,0.6,0.8
FLIR_05045,0.7,0.5
FLIR_05049,0.7,0.6
FLIR_05048,0.4,0.8
FLIR_05050,0.7,0.8
FLIR_05051,0.8,0.5
FLIR_05054,0.7,0.6
FLIR_05052,0.4,0.6
FLIR_05055,0.4,0.8
FLIR_05057,0.9,0.6
FLIR_05053,0.7,0.8
FLIR_05058,0.7,0.3
FLIR_05060,0.8,0.6
FLIR_05056,0.4,0.8
FLIR_05059,0.8,0.5
FLIR_05061,0.4,0.3
FLIR_05047,0.4,0.8
FLIR_05062,0.4,0.6
FLIR_05064,0.6,0.6
FLIR_05063,0.4,0.6
FLIR_05068,0.8,0.6
FLIR_05067,0.5,0.8
FLIR_05069,0.4,0.8
FLIR_05070,0.6,0.6
FLIR_05072,0.4,0.7
FLIR_05071,0.4,0.7
FLIR_05074,0.8,0.8
FLIR_05073,0.7,0.8
FLIR_05075,0.7,0.3
FLIR_05076,0.9,0.4
FLIR_05079,0.5,0.3
FLIR_05077,0.8,0.8
FLIR_05078,0.7,0.6
FLIR_05080,0.6,0.3
FLIR_05081,0.9,0.8
FLIR_05083,0.7,0.8
FLIR_05082,0.6,0.8
FLIR_05084,0.7,0.6
FLIR_05086,0.7,0.5
FLIR_05087,0.8,0.6
FLIR_05088,0.5,0.4
FLIR_05089,0.7,0.5
FLIR_05091,0.5,0.3
FLIR_05090,0.9,0.8
FLIR_05092,0.5,0.8
FLIR_05093,0.5,0.6
FLIR_05094,0.5,0.3
FLIR_05085,0.7,0.8
FLIR_05096,0.7,0.6
FLIR_05097,0.6,0.5
FLIR_05098,0.6,0.6
FLIR_05099,0.9,0.6
FLIR_05100,0.6,0.6
FLIR_05101,0.6,0.5
FLIR_05095,0.6,0.6
FLIR_05105,0.6,0.8
FLIR_05102,0.7,0.3
FLIR_05103,0.4,0.8
FLIR_05104,0.7,0.8
FLIR_05106,0.5,0.6
FLIR_05108,0.6,0.8
FLIR_05113,0.4,0.3
FLIR_05115,0.4,0.6
FLIR_05116,0.7,0.6
FLIR_05117,0.8,0.4
FLIR_05112,0.5,0.3
FLIR_05118,0.6,0.6
FLIR_05114,0.4,0.5
FLIR_05124,0.8,0.5
FLIR_05126,0.4,0.3
FLIR_05125,0.7,0.6
FLIR_05128,0.7,0.2
FLIR_05129,0.3,0.5
FLIR_05127,0.3,0.5
FLIR_05131,0.7,0.5
FLIR_05132,0.9,0.3
FLIR_05130,0.4,0.2
FLIR_05136,0.9,0.2
FLIR_05133,0.9,0.5
FLIR_05134,0.8,0.5
FLIR_05138,0.6,0.3
FLIR_05137,0.8,0.3
FLIR_05139,0.9,0.3
FLIR_05141,0.4,0.5
FLIR_05143,0.3,0.2
FLIR_05140,Error,0.8
FLIR_05144,0.6,0.5
FLIR_05145,0.7,0.5
FLIR_05142,0.4,0.2
FLIR_05157,0.5,0.2
FLIR_05159,0.6,0.5
FLIR_05158,0.6,0.5
FLIR_05156,0.9,0.8
FLIR_05160,0.7,0.8
FLIR_05165,0.5,0.7
FLIR_05164,0.5,0.8
FLIR_05167,0.5,0.4
FLIR_05166,0.5,0.2
FLIR_05168,0.4,0.8
FLIR_05169,0.4,0.8
FLIR_05170,0.3,0.4
FLIR_05173,0.4,0.4
FLIR_05174,0.7,0.7
FLIR_05172,0.4,0.3
FLIR_05175,0.7,0.7
FLIR_05176,0.7,0.7
FLIR_05171,0.5,0.3
FLIR_05178,0.8,0.8
FLIR_05180,0.5,0.4
FLIR_05179,0.7,0.6
FLIR_05177,0.5,0.9
FLIR_05181,0.8,0.6
FLIR_05183,0.6,0.8
FLIR_05182,0.7,0.5
FLIR_05185,0.4,0.8
FLIR_05186,0.9,0.4
FLIR_05187,0.7,0.8
FLIR_05188,0.7,0.5
FLIR_05184,0.8,0.8
FLIR_05189,0.9,0.2
FLIR_05190,0.6,0.6
FLIR_05191,0.3,0.5
FLIR_05192,1.0,0.5
FLIR_05193,0.8,0.3
FLIR_05194,0.8,0.6
FLIR_05195,0.3,0.6
FLIR_05196,0.6,0.3
FLIR_05197,0.7,0.7
FLIR_05198,0.3,0.6
FLIR_05199,0.9,0.6
FLIR_05202,0.8,0.2
FLIR_05201,0.9,0.5
FLIR_05203,0.6,0.3
FLIR_05200,0.7,0.6
FLIR_05204,0.7,0.7
FLIR_05205,0.7,0.7
FLIR_05206,0.9,0.6
FLIR_05207,0.7,0.9
FLIR_05210,0.6,0.8
FLIR_05209,0.3,0.4
FLIR_05208,0.8,0.8
FLIR_05211,0.8,0.7
FLIR_05212,0.3,0.3
FLIR_05213,0.7,0.7
FLIR_05215,0.7,0.8
FLIR_05216,0.9,0.8
FLIR_05217,0.8,0.5
FLIR_05218,0.4,0.6
FLIR_05214,0.4,0.8
FLIR_05219,0.6,0.8
FLIR_05220,0.8,0.7
FLIR_05221,0.6,0.6
FLIR_05223,0.6,0.4
FLIR_05224,0.8,0.4
FLIR_05225,0.6,0.4
FLIR_05222,0.5,0.8
FLIR_05226,0.3,0.8
FLIR_05227,0.7,0.3
FLIR_05228,0.4,0.4
FLIR_05229,0.7,0.7
FLIR_05231,0.8,0.2
FLIR_05230,0.4,0.8
FLIR_05232,0.7,0.8
FLIR_05236,0.6,0.5
FLIR_05238,0.5,0.6
FLIR_05237,0.8,0.8
FLIR_05233,0.6,0.8
FLIR_05239,0.7,0.8
FLIR_05240,0.8,0.8
FLIR_05241,0.8,0.8
FLIR_05243,0.7,0.8
FLIR_05244,0.6,0.8
FLIR_05245,0.9,0.6
FLIR_05242,0.9,0.8
FLIR_05246,0.7,0.8
FLIR_05247,0.9,0.3
FLIR_05248,0.8,0.4
FLIR_05253,0.3,0.8
FLIR_05254,0.6,0.8
FLIR_05255,0.7,0.7
FLIR_05252,0.4,0.2
FLIR_05256,0.5,0.5
FLIR_05257,0.7,0.3
FLIR_05258,0.4,0.5
FLIR_05260,0.6,0.5
FLIR_05261,0.7,0.6
FLIR_05262,0.9,0.6
FLIR_05259,0.7,0.2
FLIR_05263,0.7,0.5
FLIR_05264,0.6,0.3
FLIR_05265,0.7,0.6
FLIR_05267,0.7,0.3
FLIR_05268,0.6,0.8
FLIR_05269,0.6,0.2
FLIR_05270,0.7,0.3
FLIR_05266,0.7,0.5
FLIR_05271,0.7,0.6
FLIR_05272,0.5,0.6
FLIR_05273,0.5,0.5
FLIR_05275,0.3,0.7
FLIR_05276,0.3,0.7
FLIR_05277,0.8,0.6
FLIR_05278,0.8,0.1
FLIR_05279,0.9,0.1
FLIR_05274,0.5,0.7
FLIR_05281,0.4,0.6
FLIR_05280,0.4,0.6
FLIR_05282,0.6,0.6
FLIR_05285,0.3,0.6
FLIR_05284,0.8,0.6
FLIR_05286,0.8,0.6
FLIR_05283,0.8,0.6
FLIR_05288,0.8,0.6
FLIR_05289,0.7,0.7
FLIR_05287,0.4,0.6
FLIR_05291,0.3,0.7
FLIR_05292,0.6,0.6
FLIR_05293,0.4,0.4
FLIR_05290,0.7,0.7
FLIR_05294,1.0,0.7
FLIR_05296,0.5,0.4
FLIR_05295,0.5,0.6
FLIR_05298,0.7,0.5
FLIR_05297,0.7,0.6
FLIR_05301,0.6,0.2
FLIR_05300,0.4,0.3
FLIR_05302,1.0,0.3
FLIR_05304,0.7,0.8
FLIR_05305,0.8,0.3
FLIR_05306,0.7,0.5
FLIR_05307,0.7,0.6
FLIR_05308,0.4,0.5
FLIR_05303,0.8,0.3
FLIR_05309,0.6,0.5
FLIR_05310,0.7,0.5
FLIR_05311,0.6,0.5
FLIR_05312,0.9,0.6
FLIR_05313,0.9,0.8
FLIR_05314,0.6,0.7
FLIR_05315,0.6,0.5
FLIR_05316,0.4,0.5
FLIR_05317,0.9,0.8
FLIR_05318,0.7,0.5
FLIR_05319,0.7,0.3
FLIR_05320,0.4,0.3
FLIR_05322,0.8,0.3
FLIR_05324,0.7,0.6
FLIR_05325,0.7,0.6
FLIR_05326,0.7,0.6
FLIR_05327,0.7,0.5
FLIR_05328,0.8,0.7
FLIR_05329,0.3,0.7
FLIR_05330,0.1,0.6
FLIR_05331,0.9,0.6
FLIR_05332,0.7,0.2
FLIR_05333,0.3,0.7
FLIR_05334,0.2,0.6
FLIR_05335,0.7,0.6
FLIR_05336,0.8,0.3
FLIR_05337,0.8,0.6
FLIR_05338,0.7,0.8
FLIR_05339,0.4,0.6
FLIR_05340,0.6,0.6
FLIR_05341,0.7,0.3
FLIR_05345,0.4,0.3
FLIR_05346,0.7,0.8
FLIR_05347,0.8,0.5
FLIR_05348,0.8,0.5
FLIR_05349,0.8,0.2
FLIR_05350,0.8,0.7
FLIR_05351,0.8,0.4
FLIR_05352,0.4,0.8
FLIR_05358,0.8,0.3
FLIR_05359,0.6,0.8
FLIR_05383,0.6,0.4
FLIR_05384,0.7,0.8
FLIR_05385,0.7,0.8
FLIR_05386,0.8,0.8
FLIR_05387,0.7,0.4
FLIR_05389,0.6,0.7
FLIR_05390,0.7,0.4
FLIR_05397,0.7,0.4
FLIR_05398,0.3,0.4
FLIR_05407,0.8,0.2
FLIR_05409,0.8,0.5
FLIR_05410,0.8,0.3
FLIR_05411,0.8,0.5
FLIR_05412,0.7,0.5
FLIR_05413,0.6,0.5
FLIR_05414,0.6,0.5
FLIR_05415,0.6,0.5
FLIR_05416,0.8,0.6
FLIR_05418,0.7,0.3
FLIR_05419,0.8,0.2
FLIR_05420,0.8,0.5
FLIR_05421,0.4,0.4
FLIR_05422,0.8,0.7
FLIR_05423,0.4,0.2
FLIR_05424,0.6,0.7
FLIR_05425,0.7,0.6
FLIR_05426,0.7,0.6
FLIR_05427,0.5,0.6
FLIR_05428,0.9,0.6
FLIR_05429,0.9,0.3
FLIR_05430,0.3,0.4
FLIR_05431,0.7,0.3
FLIR_05432,0.3,0.2
FLIR_05434,0.7,0.8
FLIR_05435,0.9,0.6
FLIR_05436,0.6,0.6
FLIR_05437,0.9,0.6
FLIR_05438,0.9,0.3
FLIR_05439,0.9,0.6
FLIR_05440,0.7,0.7
FLIR_05441,1.0,0.7
FLIR_05442,0.7,0.7
FLIR_05443,1.0,0.7
FLIR_05444,0.6,0.6
FLIR_05445,0.4,0.7
FLIR_05446,0.4,0.4
FLIR_05447,0.3,0.6
FLIR_05448,0.5,0.6
FLIR_05449,0.4,0.8
FLIR_05450,0.3,0.6
FLIR_05451,0.8,0.7
FLIR_05452,0.9,0.6
FLIR_05453,0.9,0.6
FLIR_05454,0.8,0.6
FLIR_05455,0.8,0.7
FLIR_05456,0.9,0.5
FLIR_05457,0.9,0.6
FLIR_05458,0.7,0.7
FLIR_05459,0.7,0.6
FLIR_05460,0.8,0.5
FLIR_05461,0.8,0.5
FLIR_05462,0.8,0.5
FLIR_05463,0.9,0.5
FLIR_05464,0.8,0.5
FLIR_05465,0.4,0.5
FLIR_05466,0.8,0.5
FLIR_05467,0.6,0.5
FLIR_05468,0.8,0.6
FLIR_05469,0.6,0.6
FLIR_05470,0.7,0.6
FLIR_05471,0.8,0.8
FLIR_05472,0.7,0.8
FLIR_05473,0.7,0.2
FLIR_05481,0.7,0.7
FLIR_05482,0.8,0.8
FLIR_05487,0.9,0.4
FLIR_05488,0.6,0.5
FLIR_05489,0.7,0.5
FLIR_05490,0.9,0.5
FLIR_05494,0.8,0.5
FLIR_05495,0.8,0.5
FLIR_05496,0.6,0.3
FLIR_05497,0.6,0.5
FLIR_05499,0.9,0.8
FLIR_05500,0.7,0.7
FLIR_05501,0.7,0.5
FLIR_05502,0.8,0.3
FLIR_05504,0.8,0.3
FLIR_05506,0.4,0.5
FLIR_05507,0.6,0.5
FLIR_05508,0.6,0.8
FLIR_05509,0.9,0.5
FLIR_05512,0.7,0.7
FLIR_05560,0.8,0.8
FLIR_05561,0.8,0.8
FLIR_05562,0.8,0.4
FLIR_05563,0.8,0.8
FLIR_05579,0.8,0.6
FLIR_05588,0.4,0.6
FLIR_05589,0.8,0.3
FLIR_05596,0.8,0.3
FLIR_05604,0.8,0.9
FLIR_05608,0.8,0.8
FLIR_05617,0.7,0.4
FLIR_05618,0.7,0.6
FLIR_05619,0.4,0.7
FLIR_05644,0.4,0.4
FLIR_05645,0.8,0.8
FLIR_05661,0.7,0.6
FLIR_05662,0.7,0.8
FLIR_05666,0.8,0.8
