Image Pair,RGB Score,Thermal Score
00098.png,0.6,0.5
01386.png,0.8,0.4
02857.png,0.8,0.6
03591.png,0.7,0.8
00926.png,0.5,0.6
00715.png,0.3,0.9
02102.png,0.8,0.6
02664.png,0.7,0.9
00073.png,0.4,0.5
01379.png,0.8,0.4
00067.png,0.7,0.3
02670.png,0.7,0.8
02116.png,0.9,0.9
03208.png,0.7,0.6
00701.png,0.8,0.6
03220.png,0.7,0.3
00729.png,0.7,0.6
01437.png,0.8,0.2
01351.png,0.8,0.4
02880.png,0.8,0.6
03546.png,0.9,0.7
02658.png,0.7,0.8
02894.png,0.9,0.6
03552.png,0.8,0.6
01345.png,0.8,0.7
01423.png,0.4,0.9
03234.png,0.8,0.6
03963.png,0.3,0.8
01812.png,0.7,0.6
01806.png,0.7,0.8
03977.png,0.3,0.3
01190.png,0.6,0.6
03787.png,0.3,0.7
02499.png,0.9,0.2
03793.png,0.3,0.8
01184.png,0.6,0.8
00271.png,0.3,0.6
02466.png,0.7,0.6
03778.png,0.8,0.7
04017.png,0.7,0.5
02300.png,1.0,0.6
01609.png,0.9,0.7
00517.png,0.7,0.3
00503.png,0.7,0.3
02314.png,0.9,0.4
02472.png,0.7,0.8
04003.png,0.7,0.9
00265.png,0.4,0.4
03744.png,0.6,0.8
01153.png,0.6,0.7
01635.png,0.6,0.8
03022.png,0.7,0.8
03036.png,0.7,0.6
02328.png,0.9,0.7
01621.png,0.7,0.8
00259.png,0.7,0.6
01147.png,0.6,0.6
03988.png,0.7,0.8
03750.png,0.6,0.9
01620.png,0.9,0.8
02329.png,0.9,0.6
03037.png,0.3,0.6
03751.png,0.6,0.8
03989.png,0.6,0.3
01146.png,0.3,0.7
00258.png,0.3,0.4
01152.png,0.6,0.3
03745.png,0.6,0.9
03023.png,0.7,0.6
01634.png,0.8,0.8
02315.png,0.8,0.6
00502.png,0.6,0.4
00264.png,0.3,0.9
04002.png,0.6,0.9
02473.png,0.7,0.8
04016.png,0.6,0.8
03779.png,0.8,0.7
02467.png,0.8,0.6
00270.png,0.7,0.8
00516.png,0.7,0.4
01608.png,0.4,0.6
02301.png,1.0,0.5
01185.png,0.6,0.9
03792.png,0.3,0.7
02498.png,0.9,0.2
03786.png,0.7,0.8
01191.png,0.7,0.6
01807.png,0.7,0.8
03976.png,0.7,0.3
03962.png,0.4,0.3
01813.png,0.9,0.6
01344.png,0.8,0.4
03553.png,0.9,0.7
02895.png,0.3,0.4
03235.png,0.7,0.3
01422.png,0.9,0.9
01436.png,0.7,0.4
00728.png,0.7,0.8
03221.png,0.7,0.3
02659.png,0.7,0.8
03547.png,0.8,0.7
02881.png,0.8,0.6
01350.png,0.8,0.4
02671.png,0.9,0.5
00066.png,0.4,0.3
01378.png,0.8,0.4
00700.png,0.8,0.4
03209.png,0.8,0.2
02117.png,0.9,0.6
02103.png,0.4,0.6
00714.png,0.3,0.9
00072.png,0.7,0.4
02665.png,0.9,0.8
03590.png,0.8,0.8
02856.png,0.7,0.5
01387.png,0.8,0.4
00099.png,0.3,0.7
00927.png,0.5,0.4
00933.png,0.3,0.6
01393.png,0.7,0.3
03584.png,0.8,0.6
02842.png,0.8,0.3
01230.png,0.7,0.4
03427.png,0.8,0.3
02739.png,0.9,0.6
03341.png,0.8,0.7
00648.png,0.8,0.5
01556.png,0.8,0.3
00890.png,0.3,0.6
01542.png,0.8,0.4
00884.png,0.7,0.7
03355.png,0.8,0.7
03433.png,0.8,0.9
01224.png,0.7,0.4
02705.png,0.7,0.3
00112.png,0.7,0.6
00674.png,0.7,0.6
02063.png,0.7,0.8
02077.png,0.7,0.9
03369.png,0.9,0.9
00660.png,0.7,0.3
01218.png,0.7,0.4
00106.png,0.7,0.6
02711.png,0.9,0.4
02922.png,0.7,0.8
01595.png,0.7,0.3
00853.png,0.4,0.8
03382.png,0.7,0.6
03396.png,0.7,0.5
02088.png,0.7,0.8
01581.png,0.9,0.3
00847.png,0.7,0.6
02936.png,0.9,0.7
01754.png,0.9,0.6
03143.png,0.9,0.8
03625.png,0.7,0.8
01032.png,0.3,0.5
00338.png,0.4,0.4
01026.png,0.8,0.3
03631.png,0.8,0.5
03157.png,0.3,0.3
02249.png,1.0,0.6
01740.png,0.9,0.6
01998.png,1.0,0.6
02261.png,0.9,0.6
01768.png,0.8,0.6
00476.png,0.7,0.8
00310.png,0.7,0.6
02507.png,1.0,0.6
03619.png,0.7,0.7
04176.png,0.6,0.6
02513.png,1.0,0.7
04162.png,0.6,0.3
00304.png,0.4,0.9
00462.png,0.4,0.6
02275.png,0.9,0.7
03180.png,0.7,0.4
00489.png,0.7,0.8
01797.png,0.7,0.8
04189.png,0.7,0.6
01783.png,0.9,0.6
03194.png,0.7,0.4
01973.png,0.7,0.8
03802.png,0.6,0.8
03816.png,0.7,0.7
01967.png,0.6,0.8
03800.png,0.3,0.7
01971.png,0.6,0.3
01965.png,0.8,0.8
03814.png,0.7,0.8
01795.png,0.8,0.6
03182.png,0.8,0.7
03196.png,0.7,0.4
02288.png,0.8,0.8
01781.png,0.9,0.6
01959.png,0.8,0.8
03828.png,0.6,0.5
04174.png,0.6,0.3
02505.png,0.8,0.3
00312.png,0.4,0.8
00474.png,0.7,0.4
02263.png,0.9,0.6
02277.png,0.8,0.8
03169.png,0.7,0.6
00460.png,0.7,0.3
01018.png,0.7,0.4
00306.png,0.7,0.7
04160.png,0.6,0.3
02511.png,0.9,0.7
01030.png,0.7,0.5
04148.png,0.8,0.7
03627.png,0.8,0.7
02539.png,0.8,0.4
03141.png,0.9,0.8
00448.png,0.7,0.6
01756.png,0.9,0.6
01742.png,0.9,0.9
03155.png,0.7,0.6
03633.png,0.7,0.9
01024.png,0.3,0.3
02908.png,0.7,0.4
00879.png,0.4,0.4
03380.png,0.7,0.5
00689.png,0.6,0.8
00851.png,0.4,0.8
01597.png,0.4,0.4
02920.png,0.7,0.8
02934.png,0.9,0.8
00845.png,0.7,0.6
01583.png,0.9,0.3
03394.png,0.7,0.5
02061.png,0.7,0.9
01568.png,0.7,0.8
00676.png,0.4,0.8
00110.png,0.3,0.5
02707.png,0.7,0.8
03419.png,0.8,0.9
02713.png,0.7,0.8
00104.png,0.4,0.6
00662.png,0.8,0.3
02075.png,0.7,0.6
00892.png,0.6,0.4
01554.png,0.4,0.6
03343.png,0.9,0.6
03425.png,0.9,0.6
01232.png,0.4,0.4
00138.png,0.4,0.8
01226.png,0.7,0.5
03431.png,0.7,0.8
03357.png,0.8,0.6
02049.png,0.7,0.6
00886.png,0.4,0.8
01540.png,0.4,0.6
00919.png,0.8,0.7
02868.png,0.9,0.3
00925.png,0.7,0.4
01385.png,0.8,0.4
02854.png,0.7,0.5
03592.png,0.8,0.7
02698.png,0.7,0.3
02840.png,0.7,0.8
03586.png,0.8,0.3
01391.png,0.8,0.4
00931.png,0.7,0.6
02115.png,0.8,0.7
00702.png,0.8,0.6
00064.png,0.4,0.4
02673.png,0.8,0.6
03579.png,0.8,0.7
02667.png,0.7,0.9
00070.png,0.4,0.3
00716.png,0.3,0.9
01408.png,0.8,0.4
02101.png,0.4,0.6
01420.png,0.6,0.8
02129.png,0.8,0.6
03237.png,0.7,0.3
02897.png,0.4,0.6
03551.png,0.9,0.7
01346.png,0.8,0.4
00058.png,0.7,0.6
01352.png,0.8,0.5
02883.png,0.8,0.6
03545.png,0.8,0.7
03223.png,0.7,0.4
01434.png,0.4,0.3
03974.png,0.7,0.3
01805.png,0.4,0.7
01811.png,0.7,0.5
03960.png,0.4,0.7
03790.png,0.6,0.8
03948.png,0.8,0.7
01187.png,0.8,0.5
00299.png,0.7,0.3
01839.png,0.4,0.9
01193.png,0.3,0.5
03784.png,0.6,0.8
02471.png,0.7,0.8
04000.png,0.6,0.3
00266.png,0.3,0.9
01178.png,0.8,0.8
00500.png,0.4,0.6
03009.png,0.6,0.4
02317.png,0.8,0.6
02303.png,0.5,0.4
00514.png,0.4,0.3
00272.png,0.7,0.6
02465.png,0.8,0.6
04014.png,0.2,0.7
01144.png,0.4,0.7
03753.png,0.6,0.8
03035.png,0.3,0.6
01622.png,0.8,0.8
01636.png,0.9,0.8
00528.png,0.4,0.5
03021.png,0.7,0.9
02459.png,0.7,0.6
03747.png,0.6,0.9
04028.png,0.8,0.9
01150.png,0.3,0.6
03020.png,0.7,0.6
00529.png,0.7,0.6
01637.png,0.8,0.8
01151.png,0.7,0.4
04029.png,0.7,0.9
03746.png,0.7,0.8
02458.png,0.8,0.6
03752.png,0.6,0.8
01145.png,0.6,0.6
01623.png,1.0,0.4
03034.png,0.6,0.8
00515.png,0.8,0.3
02302.png,0.9,0.7
04015.png,0.7,0.7
02464.png,0.7,0.6
00273.png,0.4,0.6
01179.png,0.3,0.4
00267.png,0.7,0.5
04001.png,0.3,0.4
02470.png,0.9,0.8
02316.png,0.9,0.8
03008.png,0.4,0.8
00501.png,0.8,0.3
03785.png,0.7,0.7
01192.png,0.3,0.5
00298.png,0.7,0.4
01186.png,0.3,0.5
03949.png,0.7,0.3
03791.png,0.6,0.7
01838.png,0.4,0.9
01810.png,0.4,0.8
03961.png,0.4,0.8
03975.png,0.3,0.3
01804.png,0.4,0.6
03544.png,0.7,0.7
02882.png,0.8,0.6
01353.png,0.8,0.4
01435.png,0.9,0.9
03222.png,0.7,0.3
03236.png,0.9,0.6
02128.png,0.8,0.6
01421.png,0.8,0.7
00059.png,0.7,0.6
01347.png,0.8,0.7
03550.png,0.9,0.7
02896.png,0.9,0.3
00071.png,0.7,0.4
02666.png,0.7,0.5
03578.png,0.7,0.2
02100.png,0.8,0.6
01409.png,0.4,0.4
00717.png,0.4,0.9
00703.png,0.8,0.6
02114.png,0.7,0.8
02672.png,0.9,0.6
00065.png,0.4,0.3
01390.png,0.8,0.4
03587.png,0.9,0.5
02841.png,0.7,0.7
02699.png,0.7,0.9
00930.png,0.7,0.6
00924.png,0.7,0.6
03593.png,0.9,0.8
02855.png,0.9,0.3
01384.png,0.8,0.4
00918.png,0.3,0.4
02869.png,0.9,0.3
03430.png,0.7,0.9
01227.png,0.7,0.6
00139.png,0.7,0.4
01541.png,0.6,0.5
00887.png,0.3,0.6
02048.png,0.7,0.6
03356.png,0.8,0.6
03342.png,1.0,0.7
01555.png,0.7,0.6
00893.png,0.3,0.7
01233.png,0.7,0.8
03424.png,0.8,0.6
00105.png,0.3,0.6
02712.png,0.7,0.8
02074.png,0.6,0.8
00663.png,0.8,0.8
00677.png,0.7,0.8
01569.png,0.6,0.6
02060.png,0.7,0.9
03418.png,0.8,0.8
02706.png,0.7,0.6
00111.png,0.7,0.6
02935.png,0.7,0.7
03395.png,0.7,0.6
01582.png,0.9,0.8
00844.png,0.7,0.8
01596.png,0.7,0.3
00850.png,0.3,0.9
00688.png,0.3,0.8
03381.png,0.7,0.5
02921.png,0.7,0.8
02909.png,0.7,0.4
00878.png,0.3,0.4
03154.png,0.3,0.5
01743.png,0.9,0.9
01025.png,0.7,0.3
03632.png,0.8,0.7
02538.png,0.8,0.7
03626.png,0.8,0.8
04149.png,0.9,0.7
01031.png,0.3,0.4
01757.png,0.9,0.7
00449.png,0.8,0.6
03140.png,0.6,0.3
00461.png,0.6,0.3
03168.png,1.0,0.9
02276.png,0.9,0.5
02510.png,0.9,0.6
04161.png,0.6,0.3
00307.png,0.3,0.9
01019.png,0.7,0.3
00313.png,0.4,0.8
02504.png,0.7,0.2
04175.png,0.7,0.5
02262.png,0.9,0.6
00475.png,0.8,0.4
01958.png,0.7,0.8
01780.png,1.0,0.6
02289.png,1.0,0.7
03197.png,0.7,0.6
03829.png,0.5,0.8
03183.png,0.7,0.9
01794.png,0.8,0.8
01964.png,0.5,0.8
03815.png,0.7,0.9
03801.png,1.0,0.8
01970.png,0.8,0.8
01790.png,0.9,0.6
01948.png,0.7,0.8
03187.png,0.7,0.6
02299.png,0.9,0.4
03839.png,0.5,0.8
03193.png,0.8,0.5
01784.png,0.9,0.8
01974.png,0.6,0.8
03805.png,0.6,0.7
03811.png,0.7,0.4
01960.png,0.7,0.3
03144.png,0.9,0.7
01753.png,0.9,0.5
01035.png,0.6,0.7
03622.png,0.7,0.6
03636.png,0.7,0.6
04159.png,0.8,0.3
02528.png,0.6,0.4
01021.png,0.7,0.4
00459.png,0.7,0.7
01747.png,0.9,0.6
03150.png,0.7,0.6
00471.png,0.7,0.8
02266.png,0.9,0.7
03178.png,0.9,0.8
04171.png,0.6,0.6
02500.png,0.8,0.6
01009.png,0.4,0.7
00317.png,0.7,0.3
00303.png,0.3,0.4
04165.png,0.6,0.3
02514.png,0.8,0.6
02272.png,0.7,0.8
00465.png,0.8,0.3
02925.png,0.6,0.3
03385.png,0.7,0.6
01592.png,0.9,0.3
00854.png,0.3,0.7
00698.png,0.6,0.7
01586.png,0.9,0.6
00840.png,0.7,0.8
03391.png,0.8,0.6
02931.png,0.8,0.5
02919.png,0.8,0.7
00868.png,0.6,0.3
03420.png,0.9,0.9
00129.png,0.3,0.6
01237.png,0.8,0.5
01551.png,0.4,0.4
00897.png,0.3,0.5
03346.png,0.9,0.8
02058.png,0.6,0.8
03352.png,0.9,0.7
01545.png,0.6,0.4
00883.png,0.7,0.5
01223.png,0.4,0.5
03434.png,0.9,0.5
00115.png,0.7,0.9
02702.png,0.4,0.7
02064.png,0.7,0.6
00673.png,0.7,0.8
01579.png,0.3,0.6
00667.png,0.6,0.4
02070.png,0.7,0.6
02716.png,0.6,0.6
03408.png,0.7,0.9
00101.png,0.6,0.8
01380.png,0.8,0.4
02689.png,0.7,0.5
03597.png,0.7,0.7
02851.png,0.7,0.3
00920.png,0.3,0.5
00934.png,0.3,0.5
03583.png,0.8,0.2
02845.png,0.8,0.3
01394.png,0.9,0.8
00908.png,0.4,0.4
02879.png,0.8,0.3
03554.png,0.9,0.9
02892.png,0.9,0.3
01343.png,0.8,0.4
01425.png,0.8,0.9
03232.png,0.7,0.4
02138.png,0.8,0.7
03226.png,0.8,0.6
01431.png,0.3,0.8
01357.png,0.8,0.4
00049.png,0.8,0.8
03540.png,0.7,0.6
02886.png,0.9,0.9
00061.png,0.4,0.9
03568.png,0.7,0.7
02676.png,0.9,0.8
02110.png,0.8,0.9
00707.png,0.7,0.8
01419.png,0.8,0.3
00713.png,0.6,0.9
02104.png,0.8,0.9
02662.png,0.3,0.9
00075.png,0.4,0.5
03795.png,0.6,0.3
01182.png,0.6,0.9
01196.png,0.7,0.6
00288.png,0.4,0.5
03781.png,0.8,0.7
03959.png,0.6,0.7
01828.png,0.8,0.8
01800.png,0.6,0.8
03971.png,0.7,0.3
03965.png,0.5,0.7
01814.png,0.4,0.9
03030.png,0.7,0.6
01627.png,0.4,0.8
00539.png,0.6,0.3
01141.png,0.7,0.7
02448.png,1.0,0.6
04039.png,0.6,0.8
03756.png,0.7,0.8
03742.png,0.6,0.8
01155.png,0.6,0.6
01633.png,0.7,0.8
03024.png,0.3,0.8
00505.png,0.6,0.7
02312.png,0.8,0.7
02474.png,0.7,0.6
04005.png,0.7,0.6
00263.png,0.3,0.8
00277.png,0.7,0.4
01169.png,0.6,0.2
02460.png,0.7,0.6
04011.png,0.3,0.7
03018.png,0.7,0.8
02306.png,0.8,0.8
00511.png,0.4,0.3
04010.png,0.8,0.5
02461.png,0.7,0.4
01168.png,0.7,0.4
00276.png,0.7,0.8
00510.png,0.8,0.4
02307.png,0.9,0.4
03019.png,0.7,0.8
02313.png,0.7,0.8
00504.png,0.7,0.7
00262.png,0.8,0.6
04004.png,0.6,0.6
02475.png,0.7,0.6
01154.png,0.6,0.4
03743.png,0.8,0.8
03025.png,0.6,0.4
01632.png,0.4,0.8
00538.png,0.7,0.3
01626.png,0.6,0.4
03031.png,0.7,0.8
03757.png,0.6,0.8
04038.png,0.6,0.8
02449.png,0.9,0.7
01140.png,0.6,0.6
03964.png,0.3,0.7
01815.png,0.7,0.8
01801.png,0.7,0.8
03970.png,0.7,0.8
03958.png,0.7,0.9
03780.png,0.8,0.7
00289.png,0.4,0.9
01197.png,0.3,0.4
01829.png,0.7,0.4
01183.png,0.8,0.4
03794.png,0.6,0.8
02105.png,0.7,0.6
00712.png,0.6,0.9
00074.png,0.4,0.8
02663.png,0.8,0.9
02677.png,0.9,0.6
03569.png,0.7,0.8
00060.png,0.4,0.4
01418.png,0.4,0.3
00706.png,0.7,0.6
02111.png,0.8,0.8
01430.png,0.3,0.2
03227.png,0.7,0.4
02139.png,0.9,0.4
02887.png,1.0,0.6
03541.png,0.9,0.9
00048.png,0.8,0.4
01356.png,0.8,0.4
01342.png,0.9,0.4
02893.png,0.9,0.6
03555.png,0.8,0.6
03233.png,0.8,0.4
01424.png,0.8,0.6
00909.png,0.2,0.5
02878.png,0.9,0.9
00935.png,0.7,0.2
01395.png,0.8,0.4
02844.png,0.8,0.4
03582.png,0.9,0.6
02850.png,0.8,0.3
03596.png,0.8,0.8
02688.png,0.7,0.7
01381.png,0.8,0.4
00921.png,0.3,0.4
02071.png,0.7,0.6
00666.png,0.3,0.4
01578.png,0.6,0.6
00100.png,0.3,0.7
03409.png,0.9,0.8
02717.png,0.6,0.6
02703.png,0.7,0.6
00114.png,0.4,0.6
00672.png,0.4,0.8
02065.png,0.7,0.6
00882.png,0.6,0.5
01544.png,0.4,0.5
03353.png,1.0,0.4
03435.png,0.6,0.7
01222.png,0.4,0.7
01236.png,0.7,0.7
00128.png,0.4,0.7
03421.png,0.8,0.6
02059.png,0.7,0.6
03347.png,0.8,0.9
00896.png,0.8,0.7
01550.png,0.4,0.3
02918.png,0.8,0.4
00869.png,0.3,0.3
03390.png,0.7,0.6
00841.png,0.3,0.8
01587.png,0.7,0.8
00699.png,0.7,0.6
02930.png,0.9,0.6
02924.png,0.5,0.5
00855.png,0.7,0.6
01593.png,0.7,0.4
03384.png,0.7,0.6
02515.png,0.9,0.7
04164.png,0.6,0.3
00302.png,0.4,0.8
00464.png,0.4,0.3
02273.png,0.9,0.7
03179.png,0.8,0.6
02267.png,1.0,0.7
00470.png,0.7,0.4
00316.png,0.8,0.6
01008.png,0.4,0.4
02501.png,0.7,0.6
04170.png,0.4,0.6
01020.png,0.7,0.9
02529.png,0.6,0.4
04158.png,0.7,0.7
03637.png,0.7,0.8
03151.png,0.8,0.8
01746.png,0.9,0.7
00458.png,0.7,0.5
01752.png,0.9,0.6
03145.png,0.9,0.6
03623.png,0.9,0.4
01034.png,0.6,0.4
03810.png,0.7,0.4
01961.png,0.8,0.8
01975.png,0.8,0.8
03804.png,0.8,0.7
01785.png,0.8,0.4
03192.png,0.7,0.6
02298.png,0.7,0.6
03186.png,0.7,0.8
01949.png,0.7,0.8
01791.png,0.9,0.6
03838.png,0.8,0.8
03190.png,0.7,0.7
01787.png,0.8,0.6
00499.png,0.6,0.8
04199.png,0.7,0.6
01793.png,0.8,0.6
03184.png,0.7,0.9
01963.png,0.7,0.8
03812.png,0.7,0.7
03806.png,0.7,0.7
01977.png,0.7,0.8
01744.png,0.8,0.6
03153.png,0.9,0.8
03635.png,0.7,0.6
01022.png,0.7,0.3
01036.png,0.6,0.5
00328.png,0.7,0.6
03621.png,0.9,0.4
02259.png,0.9,0.7
03147.png,0.6,0.7
01988.png,0.7,0.4
01750.png,0.9,0.9
02271.png,0.9,0.7
00466.png,0.7,0.7
01778.png,1.0,0.6
00300.png,0.7,0.5
03609.png,0.9,0.6
04166.png,0.6,0.6
02517.png,0.9,0.3
04172.png,0.6,0.3
02503.png,0.7,0.3
00314.png,0.7,0.5
00472.png,0.7,0.4
02265.png,0.9,0.8
02932.png,0.9,0.3
01585.png,0.9,0.7
00843.png,0.7,0.8
03392.png,0.7,0.5
02098.png,0.7,0.6
03386.png,0.7,0.6
01591.png,0.9,0.5
00857.png,0.4,0.8
02926.png,0.9,0.6
01220.png,0.4,0.4
02729.png,0.7,0.8
03437.png,0.7,0.7
03351.png,0.8,0.7
01546.png,0.9,0.6
00880.png,0.7,0.7
00658.png,0.8,0.3
01552.png,0.4,0.5
00894.png,0.6,0.7
03345.png,0.8,0.9
03423.png,0.8,0.6
01234.png,0.7,0.8
02715.png,0.7,0.6
00102.png,0.6,0.5
00664.png,0.7,0.3
02073.png,0.7,0.7
03379.png,0.7,0.5
02067.png,0.7,0.6
00670.png,0.7,0.4
00116.png,0.7,0.6
01208.png,0.4,0.5
02701.png,0.9,0.6
03580.png,0.8,0.3
02846.png,0.7,0.3
00089.png,0.4,0.3
01397.png,0.9,0.7
00937.png,0.7,0.8
00923.png,0.6,0.6
01383.png,0.8,0.5
03594.png,0.9,0.7
02852.png,0.7,0.3
01354.png,0.8,0.4
03543.png,1.0,0.7
02885.png,1.0,0.7
03225.png,0.7,0.3
01432.png,0.5,0.8
00738.png,0.7,0.6
01426.png,0.8,0.6
03231.png,0.7,0.6
03557.png,0.9,0.5
02891.png,0.8,0.3
02649.png,0.7,0.8
01340.png,0.8,0.5
02661.png,0.3,0.9
01368.png,0.8,0.4
00076.png,0.3,0.4
00710.png,0.4,0.9
02107.png,0.9,0.9
03219.png,0.7,0.4
02113.png,0.8,0.6
00704.png,0.8,0.8
00062.png,0.4,0.3
02675.png,0.9,0.8
01195.png,0.7,0.6
03782.png,0.3,0.7
03796.png,0.6,0.3
02488.png,0.9,0.2
01181.png,0.6,0.7
01817.png,0.7,0.3
03966.png,0.3,0.7
03972.png,0.7,0.6
01803.png,0.6,0.8
01630.png,0.7,0.7
03027.png,0.8,0.6
02339.png,0.9,0.6
03999.png,0.6,0.5
03741.png,0.6,0.7
00248.png,0.3,0.6
01156.png,0.6,0.8
01142.png,0.3,0.6
03755.png,0.9,0.9
03033.png,0.8,0.8
01624.png,0.9,0.8
02305.png,1.0,0.7
00512.png,0.7,0.4
00274.png,0.4,0.9
02463.png,0.8,0.7
04012.png,0.7,0.7
02477.png,0.9,0.5
04006.png,0.7,0.6
03769.png,0.8,0.9
00260.png,0.3,0.4
01618.png,0.6,0.8
00506.png,0.6,0.6
02311.png,0.8,0.8
00261.png,0.9,0.6
03768.png,0.4,0.9
04007.png,0.6,0.3
02476.png,0.8,0.5
02310.png,0.9,0.4
00507.png,0.8,0.4
01619.png,0.8,0.8
00513.png,0.7,0.4
02304.png,0.8,0.6
04013.png,0.3,0.6
02462.png,0.7,0.6
00275.png,0.3,0.9
03754.png,0.7,0.8
01143.png,0.4,0.5
01625.png,0.9,0.7
03032.png,0.7,0.6
02338.png,0.8,0.6
03026.png,0.8,0.9
01631.png,0.6,0.8
01157.png,0.3,0.8
00249.png,0.4,0.6
03740.png,0.6,0.5
03998.png,0.7,0.3
03973.png,0.3,0.3
01802.png,0.6,0.7
01816.png,0.7,0.8
03967.png,0.7,0.7
01180.png,0.6,0.7
02489.png,0.7,0.2
03797.png,0.8,0.8
03783.png,0.6,0.6
01194.png,0.5,0.3
00705.png,0.7,0.6
02112.png,0.7,0.6
02674.png,0.9,0.8
00063.png,0.4,0.4
00077.png,0.4,0.9
01369.png,0.8,0.4
02660.png,0.3,0.8
03218.png,0.8,0.3
02106.png,0.7,0.7
00711.png,0.7,0.9
03230.png,0.9,0.6
01427.png,0.8,0.8
00739.png,0.7,0.6
01341.png,0.9,0.5
02648.png,0.8,0.8
02890.png,0.7,0.5
03556.png,1.0,0.6
02884.png,0.9,0.6
03542.png,0.7,0.7
01355.png,0.8,0.4
01433.png,0.8,0.4
03224.png,0.9,0.6
00922.png,0.7,0.7
02853.png,0.7,0.3
03595.png,0.9,0.6
01382.png,0.8,0.4
01396.png,0.8,0.7
00088.png,0.7,0.4
02847.png,0.8,0.4
03581.png,0.9,0.3
00936.png,0.7,0.8
00671.png,0.7,0.8
02066.png,0.7,0.6
03378.png,0.7,0.5
02700.png,0.9,0.9
01209.png,0.4,0.6
00117.png,0.3,0.6
00103.png,0.3,0.7
02714.png,1.0,0.9
02072.png,0.7,0.7
00665.png,0.4,0.3
03344.png,0.8,0.7
00895.png,0.3,0.6
01553.png,0.8,0.5
01235.png,0.7,0.7
03422.png,0.8,0.5
03436.png,0.7,0.5
02728.png,0.7,0.7
01221.png,0.4,0.5
00659.png,0.8,0.3
00881.png,0.8,0.7
01547.png,0.6,0.5
03350.png,0.9,0.8
00856.png,0.4,0.8
01590.png,0.9,0.5
03387.png,0.7,0.5
02099.png,0.8,0.6
02927.png,0.6,0.4
02933.png,0.7,0.3
03393.png,0.7,0.6
00842.png,0.6,0.8
01584.png,0.7,0.4
00315.png,0.7,0.5
02502.png,0.9,0.3
04173.png,0.5,0.3
02264.png,0.9,0.6
00473.png,0.7,0.6
01779.png,0.9,0.6
00467.png,0.7,0.4
02270.png,0.7,0.5
02516.png,0.9,0.7
04167.png,0.8,0.5
03608.png,0.7,0.5
00301.png,0.3,0.7
03620.png,0.7,0.9
00329.png,0.4,0.6
01037.png,0.6,0.4
01751.png,0.9,0.4
01989.png,0.7,0.8
03146.png,0.9,0.7
02258.png,0.9,0.8
03152.png,0.7,0.9
01745.png,0.9,0.9
01023.png,0.7,0.8
03634.png,0.7,0.9
03807.png,0.7,0.7
01976.png,0.4,0.8
01962.png,0.7,0.8
03813.png,0.7,0.7
03185.png,0.8,0.6
01792.png,0.8,0.7
00498.png,0.7,0.3
01786.png,1.0,0.3
03191.png,0.7,0.3
04198.png,0.8,0.3
